appid,name,genres,tags,release_date,is_free,short_description
1774930,Robotics in VR,Education|Software Training,Education|Software Training|Programming|VR|Robots|Building,Coming soon,True,"Gamified solution, curriculum and content for teaching robotics in VR."
2772990,Ghost Janitors,Action|Adventure|Indie|Early Access,Horror|Online Co-Op|Multiplayer|Psychological Horror|Early Access|Action|Investigation|Indie|Hidden Object|Adventure|Action-Adventure|Exploration|Supernatural|PvE|First-Person|Dark|Demons|Mystery|Realistic|Artificial Intelligence,"Jun 7, 2024",False,Ghost Janitors is a multiplayer psychological horror game for 1-4 players. Your job? Cleaning haunted houses while avoiding terrifying monsters. Ready to face the spine-tingling challenge with your team?
1193570,Drawkanoid: Review Breaker,Action|Casual|Indie,Action|Indie|Casual|Funny,"Nov 18, 2019",False,"Smash through Steam reviews at hyperspeed, then guess which game they came from. Key resellers are bad for the industry, support developers directly!"
2518010,Mixing Ammos,Action|Strategy|Free To Play,Strategy|Action|Beat 'em up|Turn-Based Strategy|Real Time Tactics|Tactical RPG|3D|Third Person|Aliens|Cyberpunk|Futuristic|Logic|Post-apocalyptic|Sci-fi|Space|Tactical|Choices Matter|Combat|Female Protagonist|PvE,"Aug 4, 2023",True,A turn-based free-move strategy game. Walk/Run/Sprint freely without the grids. Your attack could be countered so choose your next move wisely.
2355790,Zombie Rush,Action|Casual,Action|Casual|Shooter|2D|Shoot 'Em Up|Beat 'em up|Arena Shooter|Bullet Hell|Pixel Graphics|Procedural Generation|Singleplayer,"Mar 29, 2023",False,"Zombie Rush is an endless 2D Shoot'em Up game! Kill Zombies, unlock new characters and locations!"
61730,Critter Crunch,Action|Casual|Indie,Indie|Casual|Puzzle|Action|Cute|Family Friendly|Local Co-Op|Nature|Multiplayer|2D|Cartoony|Match 3|Local Multiplayer|Online Co-Op|Singleplayer|Arcade|Co-op|Horror|Strategy|Anime,"Sep 11, 2012",False,"Using Critter Crunch's 'Food Chain' mechanic, players will eat their way through a smorgasbord of levels and gorge on a feast of modes, including Co-op and Versus multiplayer."
2457780,Fi-Knight Kingdom,Indie|RPG|Strategy|Free To Play,Local Multiplayer|Party-Based RPG|Turn-Based Combat|Board Game|Pixel Graphics|Strategy|RPG|4 Player Local|Old School|Indie|Free to Play|Fantasy|Class-Based|3D|Cartoony|Tabletop,"Aug 30, 2023",True,"Challenge your friends in this Local Multiplayer RPG Board Game hybrid. Choose a starting class that fits your playstyle. Encounter lots of enemies, fight strong boss monsters and collect gold to buy powerful dice and pieces of equipment to get the upper hand on your opponents."
1898690,GUNNER,Casual|Indie|Strategy,Casual|Strategy|Puzzle|Clicker|2.5D|3D|Colorful|Atmospheric|Family Friendly|3D Platformer|Fantasy|Indie|Controller|Linear|Physics|Tutorial|Singleplayer,"May 12, 2022",False,"Help the gunner destroy the enemy castle. By placing the right platforms in the right place, you can direct the cannonball to the desired position. Just set the cannon and fire!"
454140,First Person Tennis - The Real Tennis Simulator,Simulation|Sports,Tennis|VR|Sports|Indie|Casual|Multiplayer|eSports|6DOF|Immersive Sim|Simulation|First-Person|Early Access|Action|Free to Play|Singleplayer,"Apr 11, 2019",False,"First Person Tennis uses the most innovative physics engine to reproduce the real tennis shots in VR. Thanks to the support of a big community and professional tennis players, the game is in an endless development to reach an incredible level of realism."
3688150,Abyss Eschaton Survivors,Action|Adventure|Casual|Indie|RPG|Strategy,Loot|Roguelite|Casual|Underground|Looter Shooter|Fantasy|Adventure|Twin Stick Shooter|Survival|Roguelike|Action|Action-Adventure|Action RPG|Shooter|Top-Down Shooter|Bullet Hell|3D|Top-Down|Cartoony|Stylized,"Aug 7, 2025",False,"Conquer layered dreams, battle the Abyssal Lord's minions, gather Dream Essence! In this roguelike action game, forge heroes in the Dream Sanctuary by collecting gear, upgrading skills, confronting the Abyssal Lord. &quot;Even fate won't deter you, My Lord? Break the cursed cycle. I'll light your path.”"
3291460,Hunt the Pale Gods Playtest,,Deckbuilding|Card Battler|Roguelite|RPG|Card Game|Strategy|Roguelike|Casual|2D|Procedural Generation|Turn-Based Combat|Lovecraftian|Tactical|Atmospheric|Grid-Based Movement|Singleplayer|Dungeon Crawler|Indie|Roguelike Deckbuilder,"Oct 23, 2024",False,
2422560,Stack-Making Neighbors,Casual|Simulation|Strategy,Casual|Simulation|Arcade|Puzzle|Score Attack|Controller|Family Friendly|Cartoony|Minimalist|Physics|Psychological Horror|Tactical|Building|Turn-Based Tactics|Multiplayer|Singleplayer|PvP|Strategy|First-Person|3D,"Jul 30, 2023",False,"Stack-Making Neighbors is a casual physics-based puzzle game. Remove blocks from a tower, and carefully stack them on top. Play alone, or with friends."
1696900,Venture Within,Action|Casual|Free To Play,Action|Singleplayer|Platformer|Roguelite|2D Platformer|Submarine|Magic|Science|Sci-fi|Combat|Free to Play|Casual|Procedural Generation|Linear|Colorful|2D|Tutorial,"May 29, 2022",True,"In Venture Within, a deep-sea roguelite game, you take on the role of Alice Tharp as she enters magically altered hydrothermal vent towers where she must battle against strange creatures and avoid natural hazards to find her mother and her lost research team."
1743110,Sidequest : the video game,Action|Adventure|Casual|RPG,Adventure|RPG|Action RPG|Action-Adventure|Tactical RPG|2D|Turn-Based Tactics|Dark Fantasy|Dark Humor|Casual|Action|Singleplayer|Dark|RPGMaker,"Nov 22, 2021",False,"Once up a time in a world far far away, there lived a group of heroes bound together by fate, chosen to battle dark forces, on an epic adventure. THIS IS NOT THAT STORY Join, magog, Faiza, Arcturus, and Laira, on a journey the likes of which, has admittedly been seen many times."
3067020,Search Dungeon Master,Indie,Mystery Dungeon|Hidden Object|Dungeon Crawler|Indie|Point & Click|Arcade|3D|Casual|Adventure|Singleplayer,"Jul 16, 2024",False,Search Dungeon Master is an exciting hidden object puzzle game set in a medieval dungeon setting. This game is a great way to relax after a hard day and get away from problems.
2440890,Nobody Nowhere,Adventure|Casual|Indie|RPG,Adventure|Anime|Story Rich|Drama|Sci-fi|Pixel Graphics|Mystery|Visual Novel|Exploration|JRPG|Interactive Fiction|Side Scroller|Word Game|Artificial Intelligence|RPG|Text-Based|2D|Casual|Lore-Rich|Linear,"Feb 17, 2025",False,"a side-scrolling, story-driven text adventure game in pixel art. The story is set in 2079, when a Replicant awakens in a lab facility amidst a life-or-death situation. The replicant aid agency tries to rescue him but fails. In the process they stumble on the real secret of the Replicant project..."
1859120,Holiday Jigsaw Valentine's day,Casual,Casual|Puzzle|Singleplayer|Adventure|Indie,"Nov 1, 2022",False,Unforgettable love affair waits you in New Holiday Jigsaw! 500 amazing and cute photos!
3646240,The Longest Tale Playtest,,Action RPG|Lore-Rich|Emotional|Choose Your Own Adventure|Mythology|Combat|Action|Exploration|Fantasy|3D|Realistic|Third Person|Action-Adventure|Stealth|Open World|Story Rich|Adventure|Singleplayer|RPG|Dark Fantasy,"Apr 17, 2025",False,
887680,不当英雄ROGUELIKE HERO,Action|Casual|Indie|RPG,Action|Indie|Casual|RPG,,False,"Roguelike Hero is an action game inspired by classic comedy action movies. You play as a shameless nobody but owns an ambition to become a great actor. Full of memes and silly details, the game presents a trolling action experience."
2529140,KALEIDOLA,Action|Adventure|Indie,Puzzle|Adventure|Action-Adventure|Strategy|Singleplayer|Colorful|3D|2D|Puzzle Platformer|Third Person|Action|Indie|Psychedelic|Controller|Tutorial,To be announced,False,"KALEIDOLA is a third-person action puzzle game with a kaleidoscope-inspired twist. Dive into the mind-bending world and unlock powers that transform objects, obstacles, and paths with the click of a button to overcome seemingly impossible dead-ends. Discover what your creativity can achieve."
3504510,Vesper and The Umbral Passage,Action|Adventure|Indie|Free To Play,Action|3D Platformer|Adventure|Platformer|Action-Adventure|Puzzle|Precision Platformer|Exploration|Puzzle Platformer|3D|Cartoon|Cartoony|Colorful|Cute|Hand-drawn|Stylized|Third Person|Alternate History|Historical|Magic,Coming soon,True,"Vesper the Jerboa embarks on a quest in a mystical desert, solving ancient puzzles to unlock the secrets of the Umbral Passage, a network of mystical pathways that connects missing worlds. His journey will uncover the truth behind his newfound abilities and the secrets of this new dimension."
1237260,Evil Cult,Indie|Strategy|Free To Play,Board Game|Turn-Based|Tabletop|Turn-Based Strategy|Strategy|PvP|Lovecraftian|2D|Horror|Procedural Generation|Casual|Conspiracy|Dark|Illuminati|Resource Management|Co-op|Local Co-Op|Local Multiplayer|Multiplayer|Singleplayer,"May 13, 2020",True,"This is a strategy board game of Lovecraftian macabre. Gain resources, grow your cult, stay hidden from the world, and when the stars are finally right summon the Elder God you worship. Alternatively, just eliminate the competition in an invisible war."
1066840,R_sin,Adventure|Indie,Indie|Adventure,"May 10, 2019",False,R_sin is a third-person single-player adventure horror game that combines shooting elements with horror elements. Rebuild already
1545970,Wall Street Bets,Casual|Indie|Simulation,Time Management|Casual|Idler|Capitalism|Simulation|Trading|3D|Top-Down|Choices Matter|Indie|Comedy|Gambling|Resource Management|Singleplayer,"Mar 1, 2021",False,"Wall Street Bets is a comical simulation stock market game. Will you be the trader to break $100,000,000 or go bust? Remember: Always buy the dip."
2858740,Phantoms Playtest,,Adventure|Puzzle|3D|First-Person|Pixel Graphics|Atmospheric|Dark|Demons|Horror|Old School|Retro|Surreal|Thriller|Linear|Multiple Endings|Narration|Singleplayer|Gore|Indie,"Mar 12, 2024",False,
3820230,Blackhill Keep: Heir of the Night (Playtest),,Survival Horror|Metroidvania|Immersive Sim|Exploration|Dark Fantasy|Vampire|Zombies|Gothic|Controller|Atmospheric|Medieval|Pixel Graphics|First-Person|Old School|3D|Action-Adventure|Action|Nonlinear|Dark|Horror,"Jun 24, 2025",False,
708020,Jamie's Dream,Adventure|Indie,Adventure|Indie|Psychological Horror|Dark|Singleplayer|Story Rich|Horror|Point & Click|Psychological|Puzzle|Atmospheric|Surreal|Drama|Narrative|2D,Coming soon,False,"Jamie's Dream is a short, emotional, experimental, psychological horror narrative experience. Walk through nightmares, facing fears and memories as they are revealed going deeper and deeper into the abyss of Jamie's mind."
3109490,Frontier Governor,Indie|Simulation|Strategy,City Builder|Historical|Building|Simulation|Management|Economy|Colony Sim|Strategy|Political Sim|Base Building|Politics|Medieval|3D|Agriculture|Crafting|Military|Singleplayer|Political|Indie,2025,False,"Frontier Governor is a city-building game set in 15th-century Korean history. You have been appointed as the local governor, in the historical background of the northern pioneering. Overcome the rough north and lead the frontier through various resources, buildings, technologies, policies, and more."
2828590,The Haunting of Joni Evers,Adventure|Indie,Atmospheric|Story Rich|Mystery|Indie|Female Protagonist|Exploration|Adventure|Drama|Walking Simulator|Supernatural|First-Person|Singleplayer|Linear|Narration|Emotional|Psychological Horror|Interactive Fiction|3D|Visual Novel|Short,"Jan 13, 2025",False,"The Haunting of Joni Evers is a dark supernatural mystery about a broken family from small-town Oklahoma. Haunted by a specter that's hunted her family for generations, Joni must uncover the mysteries of the Cunningham House, dig through lost memories, and face the past to break the curse."
2704100,小小群雄,Indie|Strategy|Early Access,Wargame|RTS|Strategy|2D|Medieval|War|Combat|Singleplayer|Indie|Early Access,"Nov 24, 2024",False,A real-time strategy game where you build your own army to consolidate your territory.
3956000,Lighthouse Of The Souls (LOTS) Playtest,,Early Access|Action Roguelike|Roguelite|Hack and Slash|Souls-like|Third-Person Shooter|Roguelike|RPG|Third Person|3D|Action|Realistic|Fantasy|Dark Fantasy|Survival|Dark|Co-op|Online Co-Op|Multiplayer|Singleplayer,,False,
2068140,FaceWorld Pro,Action|Indie|RPG|Simulation,Simulation|RPG|Utilities|Action RPG|Dating Sim|JRPG|Video Production|3D Platformer|CRPG|3D|3D Vision|Cartoon|Cartoony|Minimalist|Comic Book|Artificial Intelligence|Education|Automation|Character Customization|Indie,"Dec 11, 2022",False,"hello Seeing this, do you want to become an anime cute girl, Zhengtai to become a virtual UP master, virtual anchor or Vtuber? very simple! Let's start right away with this &quot;FaceWorldPro&quot; (*^_^*)"
1553530,Allan,Action|Adventure|Indie|RPG,Action-Adventure|Dungeon Crawler|Pixel Graphics|Dark|Singleplayer|Top-Down|RPG|2.5D|Exploration|Action RPG|2D|Fantasy|Magic|Robots|Sci-fi|Combat|Indie|Hack and Slash|PvE|Action,"Mar 24, 2021",False,"Allan is an immersive top-down view dungeon exploration and action game with a unique pixelart 3D style. Face your enemies, break throught the dungeon's puzzle. Walk in the dark. Crawl between those walls without letting them crush you."
397720,Romance of the Three Kingdoms Maker,Simulation,Turn-Based Tactics|Wargame|Immersive Sim|Military|Diplomacy|War|Turn-Based Strategy|Grand Strategy|Strategy|Historical|Alternate History|Simulation|Pixel Graphics|Tactical|Retro|Resource Management|Local Multiplayer|Replay Value|RPGMaker|Addictive,"Dec 9, 2015",True,"&quot;Romance of the Three Kingdoms Maker&quot; celebrates the 30th anniversary of the &quot;Romance of the Three Kingdoms&quot; series. It has been realized through a collaboration between the creators of the &quot;Romance of the Three Kingdoms&quot; series, Koei Tecmo Games, and the creators of the &quot;TSUKURU&quot; series, KADOKAWA."
3305380,Interpret,Casual|RPG,Casual|Racing|God Game|Action RPG|Mystery Dungeon|Action RTS|3D Vision|RPG|FMV|Singleplayer,"Nov 9, 2024",False,This game is a light and fun casual game where players use the AD keys to control a trophy moving left and right at the bottom of the screen.
